Winter,31,41,3.41,3.6,1.21,9.95,0.7,3.7,2016-01-10T00:25:00+00:00
Winter,94.3,44,9.94,4.8,0.21,3.21,0.7,7.99,2016-01-10T00:35:00+00:00
Winter,43.3,48,9.36,4.8,1.62,1.27,0.7,2.79,2016-01-10T01:55:00+00:00
Winter,77.6,48,6.58,2.8,1.36,8.48,0.7,2.27,2016-01-10T02:25:00+00:00
Winter,66.1,51,6.8,3.8,2.34,6.28,0.7,4.83,2016-01-10T02:35:00+00:00
Winter,59.4,50,2.84,0.4,2.15,5.19,0.7,7.44,2016-01-10T03:35:00+00:00
Winter,16.9,49,6.35,3.2,0.12,2.25,0.7,7.14,2016-01-10T04:25:00+00:00
Winter,53.8,50,1,2.8,2.2,4.81,0.7,3.67,2016-01-10T05:25:00+00:00
Winter,24.2,51,9.75,4.1,0.29,4.76,0.7,0.55,2016-01-10T08:55:00+00:00
Winter,60,51,9.28,4.2,1.39,9.24,0.7,6.19,2016-01-10T09:55:00+00:00
Winter,74.7,52,1.01,3.5,0.48,5.83,0.7,4.28,2016-01-10T10:25:00+00:00
Winter,81.9,55,5.61,0.8,1.33,9.55,0.7,2.15,2016-01-10T11:30:00+00:00
Winter,71.4,54,0.94,5.2,0.11,1.05,0.7,3.13,2016-01-10T11:55:00+00:00
Winter,95.8,46,2.33,1,3.79,9.4,0.7,7.79,2016-01-10T13:35:00+00:00
Winter,64.1,40,7.53,5.4,2.09,9.18,0.7,2.6,2016-01-10T15:35:00+00:00
Winter,68.4,41,8.76,0.5,1.61,9.88,0.7,1.73,2016-01-10T16:05:00+00:00
Winter,81.8,38,6.85,5.5,1.65,4.78,0.7,2.83,2016-01-10T17:35:00+00:00
Winter,30.2,36,8.77,1.4,0.11,5.92,0.7,5.53,2016-01-10T18:35:00+00:00
Winter,94.7,36,6.41,3.1,1.06,8.92,0.7,5.61,2016-01-10T18:55:00+00:00
Winter,58,47,7.64,2.8,3.52,7.24,0.7,2.38,2016-01-11T00:30:00+00:00
Winter,105,49,4.31,0.4,1.87,0.81,0.7,3.02,2016-01-11T01:25:00+00:00
Winter,22.2,55,5.46,2.1,3.23,3.37,0.7,7.69,2016-01-11T02:55:00+00:00
Winter,26.9,58,6.34,3.6,1.69,7.33,0.7,6.57,2016-01-11T03:30:00+00:00
Winter,88.4,56,1.82,5.2,1.38,1.75,0.7,1.06,2016-01-11T04:56:00+00:00
Winter,43.9,58,3.03,3.8,3.08,7,0.7,6.16,2016-01-11T05:31:00+00:00
Winter,106.4,57,4.88,1.5,2.76,3.33,0.7,5.27,2016-01-11T06:00:00+00:00
Winter,96.9,59,4.93,1.1,0.87,3.02,0.7,4.62,2016-01-11T06:35:00+00:00
Winter,26.9,66,7.19,2.3,2.56,3.74,0.7,0.82,2016-01-11T07:25:00+00:00
Winter,81.3,74,9.06,1.9,2.36,1.5,0.7,1.88,2016-01-11T09:05:00+00:00
Winter,95,73,9.82,2.6,1.86,6.88,0.7,2.33,2016-01-11T09:55:00+00:00
Winter,70,77,0.15,1.5,1.85,8.94,0.7,7.52,2016-01-11T13:05:00+00:00
Winter,43.5,70,4.13,2.7,3.07,7.79,0.7,2.3,2016-01-11T13:35:00+00:00
Winter,30.2,42,6.71,1,3.11,3.83,0.7,2.12,2016-01-11T16:00:00+00:00
Winter,70.2,38,0.83,0.9,2.47,4.13,0.7,2.8,2016-01-11T17:30:00+00:00
Winter,96.4,34,4.03,3.4,1.15,6.44,0.7,5.61,2016-01-11T18:55:00+00:00
Winter,102,34,0.1,4.2,1.32,2.78,0.7,5.57,2016-01-11T19:25:00+00:00
Winter,105.7,41,8.17,3,2.69,6.25,0.7,3.49,2016-01-11T21:25:00+00:00
Winter,13.5,39,1.4,3.4,0.97,4.07,0.7,3.02,2016-01-11T21:55:00+00:00
Winter,12.4,42,6.47,4.4,2.72,1.03,0.7,1.08,2016-01-11T22:05:00+00:00
Winter,105,45,9.77,2.6,3.14,5.31,0.7,6.2,2016-01-11T22:25:00+00:00
Winter,97.7,48,7.63,3.7,0.6,6.86,0.7,2,2016-01-11T22:55:00+00:00
Winter,55.2,52,5.47,2.6,3.9,2.04,0.7,5.23,2016-01-11T23:05:00+00:00
Winter,17.1,55,6.62,4.3,1.91,7.2,0.7,0.46,2016-01-11T23:35:00+00:00
Winter,67.2,71,9.4,1.9,3.08,2.73,0.7,4.33,2016-01-12T02:00:00+00:00
Winter,13.8,73,9.78,2.5,0.48,8.76,0.7,3.82,2016-01-12T03:05:00+00:00
Winter,81.1,75,8.36,4.3,3.9,4.34,0.7,3.52,2016-01-12T03:35:00+00:00
Winter,19.8,73,7.68,1.6,0.69,7.14,0.7,3.87,2016-01-12T04:25:00+00:00
Winter,71,73,8.75,0.7,2.89,1.21,0.7,4.95,2016-01-12T05:55:00+00:00
Winter,89.3,76,3.69,5.6,0.5,6.68,0.7,5.28,2016-01-12T06:05:00+00:00
Winter,70.4,66,2.47,4.3,2.84,7.91,0.7,3.38,2016-01-12T07:50:00+00:00
Winter,95.7,69,2.4,1.7,2.87,3.13,0.7,3.61,2016-01-12T08:25:00+00:00
Winter,58.2,66,7.19,0.9,3.27,4.69,0.7,2.45,2016-01-12T09:55:00+00:00
Winter,75.9,66,1.31,3,3.75,2.64,0.7,3.97,2016-01-12T11:55:00+00:00
Winter,80.9,67,6.49,0.2,1.71,1.22,0.7,0.2,2016-01-12T12:00:00+00:00
Winter,65.1,68,3.42,4.2,3.5,6.33,0.7,7.84,2016-01-12T12:31:00+00:00
Winter,104.6,65,7.12,4.5,1.1,5.87,0.7,2.17,2016-01-12T13:26:00+00:00
Winter,60.5,57,1.28,5.9,0.31,9.29,0.7,5.42,2016-01-12T15:05:00+00:00
Winter,88.5,46,4.8,0.3,1.43,4.15,0.7,3.19,2016-01-12T18:25:00+00:00
Winter,24.6,50,6.29,0.3,1.57,5.11,0.7,5.77,2016-01-12T21:05:00+00:00
Winter,94.2,94,8.69,0.7,2.5,8.02,0.73,0.02,2016-01-13T03:25:00+00:00
Winter,83.3,94,8.95,2.8,2.79,1.54,0.74,5.2,2016-01-13T03:30:00+00:00
Winter,62.3,99,0.95,4.8,3.61,7.84,1.07,3.84,2016-01-13T09:35:00+00:00
Winter,74.7,99,9.78,2.1,0.19,4.8,1.1,1.2,2016-01-13T09:55:00+00:00
Winter,42.6,99,0.59,0.1,1.7,7.76,1.28,7.27,2016-01-13T10:55:00+00:00
Winter,74.2,99,8.39,1.3,0.77,7.02,1.32,5.62,2016-01-13T11:05:00+00:00
Winter,41.9,99,5.43,0.9,2,8.93,1.56,7.93,2016-01-13T11:55:00+00:00
Winter,66.5,99,0.72,1.2,1.87,9.9,1.74,1.19,2016-01-13T12:25:00+00:00
Winter,52.5,99,8.24,2.1,3.66,9.72,1.78,6.72,2016-01-13T13:00:00+00:00
Winter,97.2,99,4.62,2.3,1.32,7.45,1.85,0.03,2016-01-13T17:55:00+00:00
Winter,11,99,2.17,4.2,3.84,7.34,1.87,5.78,2016-01-13T18:30:00+00:00
Winter,102.1,98,1.67,1.5,0.04,1,1.87,6.39,2016-01-13T21:26:00+00:00
Winter,41.2,98,0.38,5.9,0.98,8.27,1.87,2.22,2016-01-13T21:35:00+00:00
Winter,82.6,98,6.99,2.2,0.74,3.27,1.87,0.85,2016-01-13T23:25:00+00:00
Winter,57.6,97,3.75,1.8,0.06,9.96,1.87,1.91,2016-01-14T02:35:00+00:00
Winter,86.2,99,0.54,3.7,3.79,1.9,1.87,6.57,2016-01-14T03:20:00+00:00
Winter,93.6,99,9.57,4.6,0.32,8.32,1.87,2.12,2016-01-14T06:55:00+00:00
Winter,49.2,97,1.23,2.9,2.72,0.4,1.87,4.53,2016-01-14T09:31:00+00:00
Winter,29.1,97,7.22,0.6,1.73,1.56,1.87,6.88,2016-01-14T09:55:00+00:00
Winter,56.1,96,6.42,0.2,3.49,6.13,1.87,5.68,2016-01-14T10:00:00+00:00
Winter,83.5,96,7.65,5.4,3.6,4.5,1.87,1.31,2016-01-14T10:30:00+00:00
Winter,17.5,96,2.79,5.5,0.4,9.09,1.87,2.28,2016-01-14T10:55:00+00:00
Winter,48.3,98,1.57,1.9,1.61,8.85,1.87,6.93,2016-01-14T11:50:00+00:00
Winter,31.8,97,8.26,4.6,0.49,8.06,1.87,3.83,2016-01-14T12:00:00+00:00
Winter,36,96,2.56,2.6,2.67,2.7,1.87,6.3,2016-01-14T12:30:00+00:00
Winter,79.2,94,7.13,3.5,1.11,9.06,1.87,7.74,2016-01-14T13:25:00+00:00
Winter,12.7,90,5.85,3.3,2.77,1.13,1.87,2.64,2016-01-14T14:25:00+00:00
Winter,34.8,71,0.36,1.8,0.67,8.19,1.87,2.57,2016-01-14T19:35:00+00:00
Winter,50.3,76,4.63,1.6,2.02,2.28,1.87,5.21,2016-01-14T21:35:00+00:00
Winter,71.7,78,2.76,1.9,1.42,4.19,1.87,1.83,2016-01-14T22:00:00+00:00
Winter,54.2,96,5.26,1.8,1.21,6.75,1.87,0.58,2016-01-15T01:30:00+00:00
Winter,80.5,99,5.89,1.6,2.84,6.06,1.87,3.1,2016-01-15T03:55:00+00:00
Winter,19.4,99,4.22,2.7,0.18,9.04,1.87,7.6,2016-01-15T04:00:00+00:00
Winter,109.5,99,8.79,3.1,0.31,8.99,1.87,1.45,2016-01-15T04:25:00+00:00
Winter,10.8,97,5.73,2.1,2.77,7.17,1.87,3.91,2016-01-15T06:55:00+00:00
Winter,101.2,96,8.4,3.1,1.38,4.89,1.87,4.63,2016-01-15T07:05:00+00:00
Winter,104,96,5.25,2.9,2.95,5.23,1.87,0.53,2016-01-15T07:25:00+00:00
Winter,43,97,8.35,2.5,2.36,4.65,1.87,3.56,2016-01-15T10:25:00+00:00
Winter,62.5,98,0.36,1.2,3.96,2.5,1.87,1.88,2016-01-15T11:55:00+00:00
Winter,62.3,80,3.91,1.1,0.72,2.63,1.87,7.81,2016-01-15T15:00:00+00:00
Winter,50.8,74,8.41,2.4,1.69,1.88,1.87,5.17,2016-01-15T16:00:00+00:00
Winter,104.3,68,5.27,0.3,2.04,0.52,1.87,4.3,2016-01-15T17:30:00+00:00
Winter,12.5,69,4.55,3.3,2.29,9.63,1.87,6.81,2016-01-15T18:00:00+00:00
Winter,32.4,63,8.62,5.2,2.11,3.44,1.87,3.11,2016-01-15T19:55:00+00:00
Winter,52.1,61,2.39,4.1,2.56,7.12,1.87,3.57,2016-01-15T20:30:00+00:00
Winter,77.4,69,3.47,5.8,3.7,0,1.87,4.91,2016-01-15T21:55:00+00:00
Winter,34.7,70,2.51,3.3,3.34,5.62,1.87,5.85,2016-01-15T22:05:00+00:00
Winter,80.6,73,7.62,0,1.6,9.83,1.87,4.56,2016-01-15T22:25:00+00:00
Winter,29.3,95,3.32,1.6,2.57,5.37,1.87,3.65,2016-01-16T01:35:00+00:00
Winter,75.3,97,7.73,1,2.06,4.75,1.87,6.55,2016-01-16T01:55:00+00:00
Winter,54.8,97,1.38,2.9,3.28,0.32,1.87,2.83,2016-01-16T02:05:00+00:00
Winter,40,98,3.22,1.3,2.79,5.37,1.87,4.69,2016-01-16T02:20:00+00:00
Winter,22.3,99,1.4,2.7,0.16,2.57,1.87,1.02,2016-01-16T03:35:00+00:00
Winter,62.9,99,1.44,5.9,3.77,4.17,1.87,6.09,2016-01-16T03:55:00+00:00
Winter,88.4,99,7.02,5.3,1.67,1.79,1.87,4.74,2016-01-16T04:05:00+00:00
Winter,85.7,99,1.9,5.9,2.81,6.13,1.87,6.41,2016-01-16T04:30:00+00:00
Winter,45.2,99,1.44,3.4,0.84,1.3,1.87,0.97,2016-01-16T08:30:00+00:00
Winter,17.8,99,3.52,5.5,3.82,5.05,1.87,3.11,2016-01-16T09:00:00+00:00
Winter,27.1,99,0.99,0.4,1.06,3.07,1.87,1.11,2016-01-16T09:31:00+00:00
Winter,66.3,99,4.8,1.9,3.27,8.35,1.87,5.96,2016-01-16T09:55:00+00:00
Winter,60.5,99,4.83,5.4,0.35,0.89,1.87,7.73,2016-01-16T10:55:00+00:00
Winter,51.5,59,9.33,4.9,1.82,5.54,1.87,1.17,2016-01-16T16:05:00+00:00
